,droupout_rate,Y/N
NCT02336503,0.0634920634920634,1
NCT01961115,0.5454545454545454,1
NCT01447706,0.0134529147982062,1
NCT02902965,0.1351351351351351,1
NCT01011049,0.0056089743589743,1
NCT04791319,0.8148148148148148,1
NCT01380730,0.0015847860538827,1
NCT01946880,0.0980392156862745,1
NCT00709826,0.0275229357798165,1
NCT01813019,0.26,1
NCT00765570,0.1666666666666666,1
NCT03562377,0.7733333333333333,1
NCT01260181,0.0333333333333333,1
NCT00588445,0.2307692307692307,1
NCT01596257,0.3620689655172414,1
NCT00632541,0.3888888888888889,1
NCT00832000,0.1186440677966101,1
NCT01669096,0.0,0
NCT01305044,0.1428571428571428,1
NCT00436956,0.0169491525423728,1
NCT00365053,0.0,0
NCT04370834,0.0,0
NCT00979017,0.0,0
NCT00576420,0.0136986301369863,1
NCT02859454,0.0769230769230769,1
NCT01313559,1.0,1
NCT02186821,1.0,1
NCT03127514,0.2335766423357664,1
NCT04154189,1.0,1
NCT00268242,0.0416666666666666,1
NCT00684515,0.0888888888888888,1
NCT00359619,0.0913838120104438,1
NCT01199380,0.1358695652173913,1
NCT00954356,0.0,0
NCT01098474,0.0308219178082191,1
NCT00054275,0.282051282051282,1
NCT01197794,0.0961538461538461,1
NCT01436500,0.2909090909090909,1
NCT02487979,0.9545454545454546,1
NCT00770120,1.0,1
NCT00475865,0.1056910569105691,1
NCT01119794,0.0,0
NCT00513409,0.0490797546012269,1
NCT04447846,0.1,1
NCT02638597,0.5625,1
NCT02998645,0.4761904761904761,1
NCT01931865,0.3333333333333333,1
NCT00572897,0.0,0
NCT01003938,0.0,0
NCT01859390,0.1095890410958904,1
NCT03517566,0.4573378839590443,1
NCT01604941,0.90625,1
NCT01047436,0.032258064516129,1
NCT04091087,0.2575757575757575,1
NCT00504829,0.0909090909090909,1
NCT00493025,1.0,1
NCT02104427,0.0,0
NCT01016873,0.1,1
NCT02677714,0.1428571428571428,1
NCT00979953,0.1029411764705882,1
NCT02673619,0.1034482758620689,1
NCT00467051,0.1,1
NCT00399490,0.3487544483985765,1
NCT01554579,0.2163742690058479,1
NCT01487200,0.0416666666666666,1
NCT00683475,0.0507246376811594,1
NCT01688336,0.0,0
NCT02493426,0.037037037037037,1
NCT02348203,0.3174603174603174,1
NCT02139540,0.0476190476190476,1
NCT02155322,0.4242424242424242,1
NCT00688467,0.1333333333333333,1
NCT02081079,0.0705882352941176,1
NCT00902486,0.0093457943925233,1
NCT03389308,0.2352941176470588,1
NCT03099187,0.2205882352941176,1
NCT00998049,0.0,0
NCT00211185,0.4081632653061224,1
NCT00994175,0.0,0
NCT01566773,0.2142857142857142,1
NCT00676663,0.6384615384615384,1
NCT03443427,0.115,1
NCT02152995,0.0294117647058823,1
NCT02955394,0.0655737704918032,1
NCT01576471,0.068,1
NCT00984542,0.82,1
NCT02967458,0.0,0
NCT00992225,0.2325581395348837,1
NCT01066364,0.1,1
NCT01115491,0.9375,1
NCT02150967,0.0,0
NCT03494816,0.25,1
NCT02824198,0.1525423728813559,1
NCT02591615,0.7317073170731707,1
NCT00104858,0.0,0
NCT00471276,1.0,1
NCT00404235,0.0394736842105263,1
NCT01444209,0.0,0
NCT00176631,0.0,0
NCT02300987,0.6666666666666666,1
NCT03427411,0.0175438596491228,1
NCT02617446,0.1083333333333333,1
NCT00005669,0.15,1
NCT02840721,0.1428571428571428,1
NCT01900730,0.6666666666666666,1
NCT00629499,0.0,0
NCT02449473,0.0,0
NCT03980938,0.8,1
NCT03140254,0.0068965517241379,1
NCT01171989,0.0025575447570332,1
NCT03893565,0.5714285714285714,1
NCT04922021,0.3448275862068966,1
NCT01393132,0.0,0
NCT01156792,0.4259259259259259,1
NCT00654836,0.0,0
NCT01188694,0.1666666666666666,1
NCT04839965,0.3611111111111111,1
NCT02040792,0.0734463276836158,1
NCT02256696,0.0445859872611464,1
NCT01133678,0.04,1
NCT01393899,0.4611111111111111,1
NCT04463004,0.0,0
NCT01207102,1.0,1
NCT01344616,0.1639004149377593,1
NCT03124108,0.0222222222222222,1
NCT00495040,0.0789473684210526,1
NCT01573533,0.0,0
NCT02839681,1.0,1
NCT04173962,0.0,0
NCT02936479,0.0,0
NCT02508389,0.4080717488789238,1
NCT00317044,0.1383975026014568,1
NCT01160640,0.0429184549356223,1
NCT03146663,0.0377358490566037,1
NCT01181609,0.9814814814814816,1
NCT03980184,0.3783783783783784,1
NCT01928927,0.0681818181818181,1
NCT04007107,0.0097087378640776,1
NCT01038687,0.0833333333333333,1
NCT00986947,1.0,1
NCT01494753,0.0,0
NCT00462423,0.0,0
NCT00461851,0.0,0
NCT00768664,1.0,1
NCT01385059,0.0,0
NCT01175226,0.0533333333333333,1
NCT01214395,1.0,1
NCT01780584,0.0888888888888888,1
NCT01877148,0.1666666666666666,1
NCT00316524,0.0295302013422818,1
NCT02756013,0.6666666666666666,1
NCT00424021,0.3333333333333333,1
NCT02074995,0.0,0
NCT00991289,0.1791044776119403,1
NCT03220854,0.0,0
NCT03763929,0.0,0
NCT00573144,0.0862068965517241,1
NCT00619099,0.7761194029850746,1
NCT01717287,0.09375,1
NCT00711477,0.1304347826086956,1
NCT01974765,0.0677966101694915,1
NCT01786174,0.0714285714285714,1
NCT00514020,0.8484848484848485,1
NCT02415959,0.0285714285714285,1
NCT03257995,0.0555555555555555,1
NCT02651415,0.1666666666666666,1
NCT04311177,0.1025641025641025,1
NCT02440334,0.0,0
NCT00527423,0.2356687898089172,1
NCT02481414,0.0617283950617283,1
NCT02647359,0.7058823529411765,1
NCT00159432,0.1587301587301587,1
NCT00790296,0.2727272727272727,1
NCT00166036,0.0,0
NCT03087019,0.0476190476190476,1
NCT01658943,1.0,1
NCT03198767,0.1111111111111111,1
NCT00939211,0.0,0
NCT00962390,0.1034482758620689,1
NCT00084318,0.1470588235294117,1
NCT00961896,0.0555555555555555,1
NCT02619812,1.0,1
NCT02649192,0.0506329113924049,1
NCT01256411,0.0615835777126099,1
NCT02177786,0.1526946107784431,1
NCT00752895,0.0375426621160409,1
NCT01217814,0.1875,1
NCT03041311,1.0,1
NCT00226590,0.0,0
NCT01969409,0.1206896551724138,1
NCT02502097,0.0212765957446808,1
NCT02748317,0.2395833333333333,1
NCT01670110,0.1458333333333333,1
NCT02513095,0.0,0
NCT02611752,0.0212765957446808,1
NCT00427908,0.0,0
NCT00734734,0.0,0
NCT00374244,0.0,0
NCT02344316,0.1153846153846153,1
NCT02207400,0.1219512195121951,1
NCT00534495,0.275,1
NCT02276872,0.03125,1
NCT02015520,0.1398601398601398,1
NCT00676052,0.0677083333333333,1
NCT01506596,0.0238095238095238,1
NCT02724878,1.0,1
NCT03776175,0.0235294117647058,1
NCT00639717,0.0,0
NCT00544830,0.0,0
NCT01154634,0.0,0
NCT03714919,0.0,0
NCT01068860,0.032520325203252,1
NCT00135512,0.5256410256410257,1
NCT01236391,0.1441441441441441,1
NCT02479802,0.1538461538461538,1
NCT03338556,0.0980392156862745,1
NCT00578942,0.0208333333333333,1
NCT01005290,0.0909090909090909,1
NCT00713661,0.0,0
NCT00041067,1.0,1
NCT02455557,0.0303030303030303,1
NCT04854434,0.9230769230769232,1
NCT01205035,0.3333333333333333,1
NCT03431168,0.1525974025974026,1
NCT01868035,0.4666666666666667,1
NCT02920476,0.25,1
NCT01032928,0.0,0
NCT04881448,1.0,1
NCT02640404,0.0089285714285714,1
NCT02527187,0.0,0
NCT02767531,0.0,0
NCT01746420,0.08,1
NCT01280123,0.0285714285714285,1
NCT03384745,0.0505050505050505,1
NCT00612222,0.0,0
NCT04543955,1.0,1
NCT00800176,0.0710659898477157,1
NCT03550794,0.0736842105263157,1
NCT00263211,0.125,1
NCT03698864,0.1666666666666666,1
NCT02749617,0.0,0
NCT00780676,0.0,0
NCT01128595,0.0,0
NCT01334515,0.7884615384615384,1
NCT00090610,0.0133333333333333,1
NCT00445848,1.0,1
NCT00588900,0.0,0
NCT00179673,1.0,1
NCT00603278,0.1869918699186991,1
NCT00429793,0.1,1
NCT02217345,0.2264150943396226,1
NCT00381693,0.8,1
NCT01557959,0.0,0
NCT01365819,0.5,1
NCT01403064,0.1052631578947368,1
NCT00606684,0.1046511627906976,1
NCT01572844,0.3333333333333333,1
NCT01169844,0.2142857142857142,1
NCT00911807,0.2672811059907834,1
NCT02921386,0.0,0
NCT00596934,0.2222222222222222,1
NCT04502433,0.3636363636363636,1
NCT00559754,0.1527777777777778,1
NCT02315430,0.0,0
NCT02788981,0.0344827586206896,1
NCT00022763,0.5,1
NCT01999894,0.3529411764705882,1
NCT00945191,1.0,1
NCT00797966,0.1191489361702127,1
NCT00185692,1.0,1
NCT01797432,0.2857142857142857,1
NCT00390325,0.0,0
NCT00983541,0.0,0
NCT01886105,0.75,1
NCT01461057,1.0,1
NCT01920594,0.1818181818181818,1
NCT00562315,0.0,0
NCT02853370,0.1964285714285714,1
NCT00437658,0.272189349112426,1
NCT01680887,0.3397435897435897,1
NCT02433977,0.0,0
NCT01005251,0.1225416036308623,1
NCT01118013,0.0,0
NCT01999868,0.8387096774193549,1
NCT02017860,0.5,1
NCT05380635,0.0,0
NCT00251225,0.0,0
NCT00103116,0.0,0
NCT00979212,0.1408450704225352,1
NCT00280748,0.4,1
NCT01182350,0.9433962264150944,1
NCT01689441,0.0,0
NCT00540007,0.0,0
NCT03149055,0.0404040404040404,1
NCT01613118,1.0,1
NCT00918255,0.0714285714285714,1
NCT00740597,1.0,1
NCT03542877,0.4772727272727273,1
NCT00176501,0.0,0
NCT01670097,0.1463414634146341,1
NCT00810732,0.0,0
NCT02234596,0.0588235294117647,1
NCT04072822,0.2,1
NCT03725605,0.3333333333333333,1
NCT00001849,0.2058823529411764,1
NCT00720083,0.09375,1
NCT00906204,0.0531914893617021,1
NCT01169103,0.4545454545454545,1
NCT01872078,0.0769230769230769,1
NCT00490009,0.0,0
NCT01169350,0.625,1
NCT00222105,0.56,1
NCT02214121,0.16,1
NCT02588339,0.0714285714285714,1
NCT00687440,0.4444444444444444,1
NCT00391586,0.5333333333333333,1
NCT00113360,0.1044776119402985,1
NCT03852537,0.0,0
NCT00003498,0.8,1
NCT02728206,0.1111111111111111,1
NCT04640272,0.0454545454545454,1
NCT00913692,0.0,0
NCT01972438,1.0,1
NCT00849875,0.9791666666666666,1
NCT05139615,0.0,0
NCT02291445,0.0,0
NCT00642278,0.1086474501108647,1
NCT00754325,1.0,1
NCT00158743,0.3137254901960784,1
NCT03423147,0.0532915360501567,1
NCT01756833,0.0268199233716475,1
NCT02047604,0.048780487804878,1
NCT00545129,0.6949152542372882,1
NCT02304302,0.06875,1
NCT03737994,0.1,1
NCT00585377,0.0,0
NCT01376323,0.1276595744680851,1
NCT01171183,0.7142857142857143,1
NCT02559817,0.0,0
NCT02390050,0.0787671232876712,1
NCT00365547,0.0652173913043478,1
NCT02974855,0.0769230769230769,1
NCT00634582,0.0,0
NCT02369900,0.0,0
NCT01902953,0.0,0
NCT00197028,0.1728971962616822,1
NCT03930771,0.0,0
NCT00628251,0.6979166666666666,1
NCT03778294,0.0930232558139534,1
NCT00492206,0.0,0
NCT01511068,0.0,0
NCT03945591,0.238095238095238,1
NCT01042366,0.0,0
NCT02336425,1.0,1
NCT01628549,0.1403508771929824,1
NCT01364467,0.1,1
NCT03061474,0.1304347826086956,1
NCT01960855,0.1195652173913043,1
NCT01191840,0.0569744597249508,1
NCT00608244,0.0338983050847457,1
NCT01433016,0.0,0
NCT01669122,0.0,0
NCT04421404,0.0,0
NCT02123511,0.1764705882352941,1
NCT01993329,0.0,0
NCT00003479,0.3333333333333333,1
NCT03527264,0.0,0
NCT02867592,1.0,1
NCT00862992,0.2058823529411764,1
NCT00235989,0.3770491803278688,1
NCT02464033,0.0,0
NCT03373760,1.0,1
NCT00791336,0.0,0
NCT01730586,0.3823529411764705,1
NCT00584844,0.1632231404958677,1
NCT01358734,1.0,1
NCT03482882,0.1489361702127659,1
NCT00135200,0.0,0
NCT00450801,0.0454545454545454,1
NCT01218802,0.1904761904761904,1
NCT00143247,0.9017341040462428,1
NCT00588523,0.05,1
NCT01203826,0.0,0
NCT00849290,0.4867256637168141,1
NCT00103259,0.3380281690140845,1
NCT02212015,0.0384615384615384,1
NCT03075527,0.1052631578947368,1
NCT02802228,0.1666666666666666,1
NCT03801915,0.5,1
NCT02193867,0.4,1
NCT01898442,0.1153846153846153,1
NCT02258659,0.0161290322580645,1
NCT00403754,0.0,0
NCT00681668,0.4,1
NCT00748657,0.0,0
NCT02932891,0.1428571428571428,1
NCT02544113,0.0636363636363636,1
NCT02601014,0.7333333333333333,1
NCT00611403,0.0980392156862745,1
NCT01015534,0.0181818181818181,1
NCT01674621,0.128,1
NCT02955069,1.0,1
NCT01755195,0.2363636363636363,1
NCT00425802,0.0,0
NCT00427934,0.3046875,1
NCT00400517,0.0714285714285714,1
NCT00350142,0.0,0
NCT00548431,0.0,0
NCT03659136,1.0,1
NCT01523457,0.12,1
NCT02724020,1.0,1
NCT00208767,0.2833333333333333,1
NCT01438489,0.1986970684039088,1
NCT01427933,0.1489361702127659,1
NCT01416155,0.5979381443298969,1
NCT01740713,0.1428571428571428,1
NCT02159703,0.0,0
NCT01312961,0.2307692307692307,1
NCT03308786,1.0,1
NCT01808339,0.0454545454545454,1
NCT03722407,0.0,0
NCT03045302,0.25,1
NCT01572480,0.4,1
NCT01320683,1.0,1
NCT03375294,0.0,0
NCT03095287,1.0,1
NCT02430077,0.0,0
NCT01354431,1.0,1
NCT01727089,0.0,0
NCT02985957,0.867816091954023,1
NCT00215657,0.8,1
NCT01636076,0.0667726550079491,1
NCT01681030,0.0,0
NCT00782795,0.12,1
NCT00322309,0.25,1
NCT00571701,0.1081081081081081,1
NCT03841331,0.0815450643776824,1
NCT00321646,0.0,0
NCT00914849,0.0294117647058823,1
NCT00278993,0.9907407407407408,1
NCT00439231,0.8484848484848485,1
NCT02864316,1.0,1
NCT01808534,0.8,1
NCT00026221,0.0,0
NCT01926444,0.0223880597014925,1
NCT01173679,0.1,1
NCT00183092,1.0,1
NCT03990766,0.1851851851851851,1
NCT03573505,1.0,1
NCT03558061,0.0333333333333333,1
NCT00283244,0.821917808219178,1
NCT00824005,0.0217391304347826,1
NCT00754650,1.0,1
NCT02925923,0.02,1
NCT01666951,0.0555555555555555,1
NCT03527173,0.1971830985915492,1
NCT01353664,1.0,1
NCT00300365,0.0769230769230769,1
NCT00549640,0.425,1
NCT00540644,0.2571428571428571,1
NCT01499303,0.1470588235294117,1
NCT01384734,0.4820717131474104,1
NCT00932737,0.0114285714285714,1
NCT01649947,0.9375,1
NCT00534703,0.0,0
NCT00837811,0.2307692307692307,1
NCT00262223,0.2456140350877192,1
NCT03575325,0.0909090909090909,1
NCT01599325,1.0,1
NCT03650413,0.4265734265734265,1
NCT03352414,0.2619047619047619,1
NCT02116972,0.1774193548387097,1
NCT00869518,0.1666666666666666,1
NCT02567409,0.0,0
NCT00539188,0.6666666666666666,1
NCT01491490,0.0,0
NCT00652340,0.0583333333333333,1
NCT01876212,0.0,0
NCT00301964,0.0714285714285714,1
NCT00730522,0.0,0
NCT01647945,0.1304347826086956,1
NCT03753763,0.1428571428571428,1
NCT01839656,0.9047619047619048,1
NCT03213626,1.0,1
NCT03197558,0.0333333333333333,1
NCT01887132,0.0,0
NCT01937884,0.0555555555555555,1
NCT00090064,0.0869565217391304,1
NCT00300781,0.9191176470588236,1
NCT02888080,0.175,1
NCT00283803,0.40625,1
NCT02494570,0.0,0
NCT02413229,0.0728476821192053,1
NCT00313300,0.0114503816793893,1
NCT02989168,0.5,1
NCT02340676,0.0,0
NCT03331965,0.1272727272727272,1
NCT04285346,0.0,0
NCT01369511,0.12,1
NCT00722800,0.5,1
NCT01179490,0.0,0
NCT01871870,0.45,1
NCT00375609,0.055813953488372,1
NCT00807209,0.0,0
NCT02908490,0.16,1
NCT01208233,0.3258426966292135,1
NCT01749956,0.3846153846153846,1
NCT03029780,0.9807692307692308,1
NCT03648996,0.1764705882352941,1
NCT03428230,0.0,0
NCT00131677,0.1725,1
NCT00079040,0.0307692307692307,1
NCT00511095,0.0531400966183574,1
NCT01689337,1.0,1
NCT02684435,0.0,0
NCT01288469,0.1304347826086956,1
NCT00105001,0.0,0
NCT00489476,0.0059523809523809,1
NCT02071901,0.0,0
NCT03056001,0.8,1
NCT03656068,0.238095238095238,1
NCT03101267,0.0,0
NCT01595646,0.027027027027027,1
NCT02168660,0.4403669724770642,1
NCT04381052,0.0,0
NCT03179995,0.0,0
NCT04100590,0.0,0
NCT00430781,0.2719298245614035,1
NCT01375751,0.0059523809523809,1
NCT01234467,0.5217391304347826,1
NCT01468077,0.1489361702127659,1
NCT03916081,0.0588235294117647,1
NCT00886899,0.0,0
NCT00966654,1.0,1
NCT01743859,0.2432432432432432,1
NCT02440425,0.119047619047619,1
NCT00584805,0.7173913043478259,1
NCT01265563,0.0512820512820512,1
NCT00850096,0.0531914893617021,1
NCT01928381,0.0384615384615384,1
NCT03070002,1.0,1
NCT01020799,0.1619433198380566,1
NCT00552929,0.0196078431372549,1
NCT00126191,0.2,1
NCT00844298,0.0,0
NCT01208961,0.0,0
NCT00303966,0.0,0
NCT00805493,0.5,1
NCT01485770,0.0,0
NCT00932152,1.0,1
NCT02212457,0.0893697083725305,1
NCT01157117,0.4545454545454545,1
NCT00665847,0.2475247524752475,1
NCT00308516,0.7575757575757576,1
NCT03000608,0.144927536231884,1
NCT00285779,0.0526315789473684,1
NCT01956669,1.0,1
NCT00558753,0.05,1
NCT00350532,0.0,0
NCT01604109,0.2263513513513513,1
NCT03951805,0.0048780487804878,1
NCT02393690,0.0,0
NCT00888173,0.0444444444444444,1
NCT03937141,0.0,0
NCT02542397,0.2133333333333333,1
NCT02302066,0.1783333333333333,1
NCT01412879,0.0,0
NCT04453202,0.0352422907488986,1
NCT03782064,1.0,1
NCT00306891,0.5957446808510638,1
NCT02744430,0.0,0
NCT00426127,1.0,1
NCT01841281,0.073170731707317,1
NCT02241551,1.0,1
NCT01440816,0.8,1
NCT00245011,0.0909090909090909,1
NCT02454972,1.0,1
NCT02847650,0.175438596491228,1
NCT00581776,0.1,1
NCT01938430,0.0884955752212389,1
NCT01432574,0.02,1
NCT01284062,0.4642857142857143,1
NCT01222767,1.0,1
NCT03042767,0.12,1
NCT01331824,0.5909090909090909,1
NCT01095510,0.0,0
NCT02365649,0.2833333333333333,1
NCT01560923,0.0,0
NCT03538054,0.125,1
NCT00572728,0.4333333333333333,1
NCT01716156,0.1923076923076923,1
NCT01562873,1.0,1
NCT00428844,0.1166666666666666,1
NCT00319254,0.72,1
NCT01106950,0.0,0
NCT00890656,0.0,0
NCT03598036,0.2,1
NCT03271047,1.0,1
NCT00318370,0.9166666666666666,1
NCT00572455,0.0916334661354581,1
NCT01284634,0.16,1
NCT00513695,0.0735294117647058,1
NCT03436615,0.13671875,1
NCT02956616,0.0,0
NCT01527500,0.125,1
NCT00331006,0.2142857142857142,1
NCT01181323,0.0160965794768611,1
NCT02384538,0.1603053435114503,1
NCT01828515,0.2142857142857142,1
NCT01782313,0.0172413793103448,1
NCT02410551,1.0,1
NCT03262389,0.3,1
NCT01294241,0.0,0
NCT03549130,0.0153846153846153,1
NCT01222715,0.7241379310344828,1
NCT00265798,0.0,0
NCT01224145,0.0,0
NCT02697617,0.1666666666666666,1
NCT00705003,0.1641791044776119,1
NCT03122509,0.0,0
NCT01569451,0.5094339622641509,1
NCT01980706,0.3916666666666666,1
NCT00265317,0.9772727272727272,1
NCT01253070,0.0,0
NCT02768701,0.2,1
NCT01664923,0.4885496183206106,1
NCT02151604,0.4090909090909091,1
NCT01924949,0.0,0
NCT04329832,0.0,0
NCT03038867,0.0,0
NCT02421211,0.0,0
NCT01845116,0.0,0
NCT03165721,0.4444444444444444,1
NCT01673009,0.3611111111111111,1
NCT01782963,0.0,0
NCT03995667,0.6666666666666666,1
NCT01638546,0.0412371134020618,1
NCT04535947,0.0588235294117647,1
NCT01256424,0.1183206106870229,1
NCT02415556,0.3606557377049179,1
NCT03041181,1.0,1
NCT01097746,0.1515151515151515,1
NCT02170870,0.0,0
NCT01380743,0.0,0
NCT02337517,0.0,0
NCT02482428,0.3522727272727273,1
NCT00085423,0.1,1
NCT01702844,0.4523809523809524,1
NCT02350569,0.0,0
NCT02492958,0.0220588235294117,1
NCT02243579,0.8333333333333334,1
NCT00117156,0.4230769230769231,1
NCT02706691,1.0,1
NCT00583557,0.4516129032258064,1
NCT01069510,0.0,0
NCT01310231,0.025,1
NCT00135798,0.0,0
NCT00084409,0.1776315789473684,1
NCT02626520,1.0,1
NCT00687596,1.0,1
NCT01681576,0.0714285714285714,1
NCT00577512,1.0,1
NCT01218048,0.0,0
NCT04247594,0.6666666666666666,1
NCT00207740,0.4951456310679611,1
NCT01747850,0.3111111111111111,1
NCT02781571,0.0,0
NCT03956862,0.0412371134020618,1
NCT00290537,0.0,0
NCT02584309,0.0136986301369863,1
NCT02642094,0.0344827586206896,1
NCT00586196,0.0,0
NCT03061513,0.0909090909090909,1
NCT01965535,0.0193548387096774,1
NCT01575522,0.0,0
NCT00111657,0.4324324324324324,1
NCT02761057,1.0,1
NCT01264770,0.2415094339622641,1
NCT02068157,0.0,0
NCT00068341,0.0,0
NCT00761657,0.0121951219512195,1
NCT03034967,0.1172638436482084,1
NCT02289898,0.7892156862745098,1
NCT01331005,0.064,1
NCT02939300,0.0,0
NCT00373880,0.6923076923076923,1
NCT00920790,0.5185185185185185,1
NCT01722162,0.2340425531914893,1
NCT02629094,0.0,0
NCT00422903,0.0978260869565217,1
NCT00470535,1.0,1
NCT04184271,0.0,0
NCT01024387,1.0,1
NCT01030757,0.0,0
NCT01852942,0.2115384615384615,1
NCT01516749,0.2,1
NCT02430480,0.0769230769230769,1
NCT01446159,0.7595628415300546,1
NCT01959672,0.0909090909090909,1
NCT00003471,0.5714285714285714,1
NCT02336373,0.5625,1
NCT02919969,0.96875,1
NCT00520910,0.0,0
NCT00679029,0.3333333333333333,1
NCT01687673,0.0344827586206896,1
NCT01336972,0.0689655172413793,1
NCT04511026,0.0,0
NCT02292186,0.72,1
NCT00612534,0.5744680851063829,1
NCT01645176,0.238095238095238,1
NCT03430531,0.0,0
NCT01146054,0.1694915254237288,1
NCT01325350,0.1601307189542483,1
NCT01739309,0.0714285714285714,1
NCT00697255,0.6666666666666666,1
NCT04162899,0.2,1
NCT00758069,0.025,1
NCT00006227,0.0,0
NCT02934555,0.1041666666666666,1
NCT01874951,0.0,0
NCT00715650,0.2142857142857142,1
NCT01841736,0.0,0
NCT01273207,0.7142857142857143,1
NCT00378703,1.0,1
NCT00136760,0.0,0
NCT00197054,0.1960784313725489,1
NCT03100942,0.03125,1
NCT01412801,0.0485074626865671,1
NCT01038752,0.7142857142857143,1
NCT01100242,0.0,0
NCT02322021,1.0,1
NCT00392392,0.6896551724137931,1
NCT00387660,0.0,0
NCT00349778,0.0,0
NCT03904108,0.0,0
NCT00195039,0.0,0
NCT00492921,0.1666666666666666,1
NCT00099047,0.0,0
NCT04969276,0.0424836601307189,1
NCT00311584,0.7288135593220338,1
NCT00844883,0.08,1
NCT01333722,0.03,1
NCT02057757,0.0846153846153846,1
NCT04351373,0.0833333333333333,1
NCT04159805,0.1111111111111111,1
NCT01491035,0.0208333333333333,1
NCT01500096,0.03125,1
NCT03476317,0.0,0
NCT02385799,0.2241379310344827,1
NCT01146600,0.0,0
NCT02719990,1.0,1
NCT02201524,0.2203389830508474,1
NCT04114539,0.3548387096774194,1
NCT00497198,0.0546448087431694,1
NCT03023878,0.0714285714285714,1
NCT00710710,1.0,1
NCT03057795,0.0,0
NCT00411151,0.903846153846154,1
NCT02462603,0.0909090909090909,1
NCT02028208,0.0178571428571428,1
NCT00802945,1.0,1
NCT01225172,0.1186440677966101,1
NCT02562482,0.0925,1
NCT04566601,0.2641025641025641,1
NCT01897792,0.0,0
NCT00736996,0.1538461538461538,1
NCT01751386,0.1282051282051282,1
NCT01296152,0.04,1
NCT00584194,0.4856115107913669,1
NCT00929669,0.5,1
NCT01006265,0.0625,1
NCT00114231,0.1222222222222222,1
NCT00828854,1.0,1
NCT00451191,0.1940298507462686,1
NCT01584440,0.0396039603960396,1
NCT01063712,0.0,0
NCT04696055,1.0,1
NCT00773422,0.0,0
NCT01414205,0.175,1
NCT02096471,0.6842105263157895,1
NCT00377520,0.037037037037037,1
NCT00905125,0.0686274509803921,1
NCT00748982,0.0,0
NCT01530997,0.0444444444444444,1
NCT00165841,0.46,1
NCT00226239,0.4516129032258064,1
NCT03631784,1.0,1
NCT02287896,0.0161290322580645,1
NCT02147899,0.0,0
NCT00831792,0.1304347826086956,1
NCT00259740,1.0,1
NCT02129348,0.2467532467532467,1
NCT01389973,1.0,1
NCT00026208,0.0131578947368421,1
NCT03313050,0.0696629213483146,1
NCT00803010,0.0,0
NCT00725764,1.0,1
NCT02842073,0.0833333333333333,1
NCT00447265,1.0,1
NCT01634360,1.0,1
NCT01935947,0.9,1
NCT00666588,0.1153846153846153,1
NCT01961297,0.0566037735849056,1
NCT00664326,0.979591836734694,1
NCT01319110,0.0,0
NCT00625183,0.2,1
NCT02688647,0.6176470588235294,1
NCT01370408,0.1058823529411764,1
NCT03790111,1.0,1
NCT03981614,0.1078431372549019,1
NCT03020095,0.0263157894736842,1
NCT00450177,0.1,1
NCT02124746,0.7972972972972973,1
NCT00924664,1.0,1
NCT03278106,0.0357142857142857,1
NCT02139280,0.037037037037037,1
NCT00710593,0.202020202020202,1
NCT03574753,1.0,1
NCT00861705,0.0242290748898678,1
NCT00323362,0.0,0
NCT01984242,1.0,1
NCT01528787,0.0235294117647058,1
NCT02965599,0.3333333333333333,1
NCT02121522,0.0714285714285714,1
NCT03698019,0.6317991631799164,1
NCT00912301,0.0,0
NCT04579393,0.135593220338983,1
NCT02381795,0.3,1
NCT02899988,0.0,0
NCT02274311,0.0625,1
NCT00903370,0.2,1
NCT03645434,0.0,0
NCT03366220,0.0,0
NCT02908685,0.0222222222222222,1
NCT02649855,0.1486486486486486,1
NCT01646125,1.0,1
NCT02255604,0.1666666666666666,1
NCT02499952,0.8333333333333334,1
NCT03237611,0.1333333333333333,1
NCT00591825,0.0,0
NCT01260701,1.0,1
NCT02206776,0.0,0
NCT00393094,0.0333333333333333,1
NCT00061633,0.0946745562130177,1
NCT03615144,1.0,1
NCT00074711,0.1244813278008298,1
NCT02605863,0.0,0
NCT01016015,0.1067415730337078,1
NCT02764541,0.0885416666666666,1
NCT00960531,0.58125,1
NCT00253370,0.9772727272727272,1
NCT01700036,0.0,0
NCT00405938,0.0,0
NCT03329690,1.0,1
NCT02515331,0.09375,1
NCT01449279,0.3181818181818182,1
NCT01191320,0.1680672268907563,1
NCT02843074,0.3269230769230769,1
NCT04348500,0.2941176470588235,1
NCT00503685,0.0769230769230769,1
NCT01813305,0.3467741935483871,1
NCT03233529,0.0256410256410256,1
NCT02481050,1.0,1
NCT01839734,0.0,0
NCT02097485,0.0,0
NCT01139190,0.0129870129870129,1
NCT01174823,0.0448979591836734,1
NCT02980523,0.26,1
NCT01799590,0.1891891891891892,1
NCT00132730,1.0,1
NCT03445195,0.025,1
NCT03238352,0.0449438202247191,1
NCT01125358,0.4024390243902439,1
NCT03157037,0.0666666666666666,1
NCT02809976,0.1818181818181818,1
NCT00400205,0.3571428571428571,1
NCT00268203,0.8457516339869281,1
NCT01839487,0.99609375,1
NCT00737360,0.0,0
NCT00281684,0.0137931034482758,1
NCT00531960,1.0,1
NCT00087685,0.4,1
NCT03534180,0.1111111111111111,1
NCT03236311,0.3,1
NCT00010257,0.0217391304347826,1
NCT01008462,0.0,0
NCT02872285,0.2121212121212121,1
NCT03341936,0.3793103448275862,1
NCT01338987,0.0657894736842105,1
